Contract,sim,Partner_Yes,Dependents_Yes,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,SeniorCitizen,tenure,MonthlyCharges_qt_outl,TotalCharges_qt_outl,YearStayed
0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,2,0.44063437182394155,-0.7537746683739777,2015
0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,-1.3672442062243302,-2.0681215880617323,2015
0.9488646185578993,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.051135381442100725,0.0,0.051135381442100725,0.0,0,18,-1.4555769412560446,-0.5866100747841432,2016
0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,-0.13339957912115355,-1.3482981174553204,2015
0.9404752996522283,1,1.0,0.9404752996522283,1.0,1.0,0.0,0.0,0.059524700347771686,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9404752996522283,0.0,0,41,2.1488637901537517,0.9704859050849063,2018
0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.39620454705061225,0.0,0.39620454705061225,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,13,1.0904489895801242,0.0945466989210798,2016
0.0,0,0.3134100865073932,1.0,0.3134100865073932,1.0,0.0,0.0,0.0,0.0,0.6865899134926068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6865899134926068,1.0,0.0,0.0,0.0,0,15,0.33976180680103557,0.005207455787907572,2016
0.0,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11448763806590512,0.0,0.11448763806590512,0.8855123619340949,0,7,-0.017440542706561996,-0.4301088662918246,2015
0.0,1,0.0,0.6161611169550205,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.3838388830449795,0.0,0,2,0.8510349788680343,-0.8155390946500752,2015
0.0,1,0.543763491044458,0.543763491044458,0.0,0.0,0.0,0.0,0.543763491044458,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.543763491044458,0.0,0.0,1.0,0.0,1.0,0.0,0,13,-0.5177693304548954,-0.3706628868552851,2016
0.0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3690530217609166,0.0,0.6309469782390834,1.0,0.3690530217609166,0.6309469782390834,0.0,1,32,0.4429709546319996,0.5133516686487758,2017
0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12102500048519305,0.0,0,2,-0.13390187641429116,-0.9710609249940497,2015
0.0,0,0.0,0.0,0.4189477901874754,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4189477901874754,0.4189477901874754,0.0,0.0,0,15,-1.4166451514596903,-0.6500794127801928,2016
0.0,1,0.0,0.24882195219158187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24882195219158187,0.0,0.0,0.0,0.0,0.0,0.0,0.7511780478084181,0.0,1.0,0.0,0,1,-0.6525680948375339,-1.603497948781068,2015
0.0,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07100766453325547,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,68,1.1595782006127102,1.7465358013496453,2020
2.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.08018001408190345,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.08018001408190345,0.0,0,69,1.6343580567257796,1.9797755178579326,2020
0.0,0,0.0,0.6452287081640158,0.0,0.3547712918359842,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3547712918359842,0.0,0.6452287081640158,0,40,-0.2138746788919931,0.47752040646522054,2018
0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.941725711618925,0.0,1.0,0.0,0,9,0.8920086950554522,-0.22363598873146506,2015
0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33142735327708595,0.668572646722914,0.0,0,3,0.014286052199622114,-0.8153391218767198,2015
0.0,1,1.0,0.0,1.0,1.0,0.0,0.0,0.6786699566725648,0.0,1.0,0.0,1.0,0.0,0.3213300433274352,0.0,1.0,0.0,0.3213300433274352,1.0,0.0,1.0,0.0,0,47,1.285724517685118,1.0227737697889994,2018
0.0,0,1.0,1.0,0.36191999083786497,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36191999083786497,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,6,-0.02553495024789487,-0.46392816087509675,2015
0.0,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,-1.257535513935357,-2.010616189081454,2015
0.0,2,0.9898688159722566,0.9898688159722566,0.0,1.0,0.0,0.0,0.0,0.0,0.010131184027743378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.010131184027743378,0.0,0,32,-0.14580992829490688,0.437137297558798,2017
0.0,3,0.3639039535904578,0.0,0.0,0.6360960464095422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,2,-0.3498072926575122,-1.0825975479571424,2015
1.0,3,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.08671305242376326,0.0,1.0,0.0,1.0,0.0,0.9132869475762367,0.0,0.9132869475762367,1.0,0.0,1.0,0.0,0,40,1.213041759694938,0.874414327764128,2018
0.0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,2,0.2714436419414207,-0.9302285326651941,2015
0.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12630140653365496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,-0.14248625927154204,-1.3572410254402156,2015
2.0,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2760269445339062,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.7239730554660938,0.2760269445339062,0.0,0,67,1.8910792773987726,1.9881352601627011,2020
0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,4,-0.14586684965012928,-0.6879602299211967,2015
0.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,-1.4916038026037197,-2.166725086713482,2015
0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,2,-0.6939441682314206,-1.0286485080658454,2015
0.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4660325274522362,0.0,0.5339674725477638,0.0,0.0,1.0,0.0,0,2,0.22277501384741571,-0.9712478242878093,2015
0.0,1,1.0,0.0,1.0,1.0,0.0,0.0,0.14213712379345766,0.0,1.0,0.0,1.0,0.0,0.8578628762065423,0.0,1.0,0.0,0.8578628762065423,1.0,0.0,1.0,0.0,0,47,1.7331595189101425,1.1124661471298394,2018
0.0,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011706610730904066,0.0,0.011706610730904066,0.9882933892690959,0,3,0.0490841129938709,-0.8542075724751719,2015
0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.577965739872361,0.0,0.422034260127639,0.0,1.0,0.0,0.0,1.0,0.0,0.422034260127639,0.577965739872361,0,23,0.6403064295807769,0.3599708848095399,2016
0.0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7049592923458438,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0.29185024259697634,-1.2000107280354881,2015
0.0,0,0.513999506202397,1.0,0.0,0.513999506202397,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.513999506202397,0.0,0.0,1.0,0.0,0.0,1.0,0,3,0.06586504924543034,-0.8456283024252446,2015
0.0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4228001132654492,0.0,0.4228001132654492,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,20,1.146620489398646,0.3532128808891459,2016
0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,13,1.6452830997697163,0.08581691484490715,2016
0.0,1,0.8769967048762544,0.8769967048762544,0.0,0.0,0.0,0.0,0.8769967048762544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8769967048762544,0.12300329512374564,0.0,0,3,-0.8913391051600539,-1.170436869901303,2015
0.0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.44135760354957465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,6,0.26725604750103954,-0.4358320611320391,2015
0.0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,-0.10592406787663844,-1.3260447788830048,2015
0.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,-1.8390423537490015,-2.3635435122241524,2015
0.34770835140806033,2,1.0,0.0,1.0,1.0,0.0,0.0,0.34770835140806033,0.0,1.0,0.0,0.34770835140806033,0.0,0.0,0.0,0.6522916485919397,0.0,0.0,0.6522916485919397,0.0,0.34770835140806033,0.0,0,65,0.6808035117088459,1.3548492734787154,2020
0.0,2,1.0,0.15439563701009318,1.0,1.0,0.0,0.0,0.15439563701009318,0.0,0.8456043629899068,0.0,0.15439563701009318,0.0,0.0,0.0,1.0,0.0,1.0,0.8456043629899068,0.15439563701009318,0.0,0.0,0,49,1.1190196925756077,1.073803899593678,2019
0.0,0,1.0,1.0,0.6924928266692253,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6924928266692253,0.0,0.0,0.3075071733307747,0,4,-1.0353631137094768,-1.0833956954834016,2015
0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,3,-0.10840642948213956,-0.821934163796467,2015
0.0,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6729666223944324,0.0,0.3270333776055676,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3270333776055676,0.0,0,14,0.6334791052310396,0.02625521704949454,2016
0.0,2,0.7246188257445815,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7246188257445815,0,4,-1.9794398313417123,-1.069903371152736,2015
0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.3063134987782127,0.0,0.0,0.0,0.6936865012217873,0.0,0.3063134987782127,0.0,0.0,0.0,0.0,0.3063134987782127,0.0,1.0,0.0,0,7,-0.6940835045548183,-0.6679641729933552,2015
0.0,0,0.0,0.21101484007920668,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,-0.1379074385593179,-1.3519839849177597,2015
0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4464195164015822,0.5535804835984178,0.4464195164015822,0.0,0,1,0.27036645006278737,-1.2017261746297991,2015
0.7983803405183525,2,0.2016196594816475,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7983803405183525,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.7983803405183525,0.0,0.2016196594816475,0.0,0,57,1.2726665047427261,1.3834460816123229,2019
0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.17757762633172158,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.17757762633172158,1.0,0.0,1.0,0.0,0,3,0.27032651479124614,-0.7667800048864037,2015
0.0,3,1.0,1.0,0.8575623376612838,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.14243766233871624,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,30,1.107717912598691,0.6090296363198514,2017
0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08336476415879268,0.0,0.9166352358412073,0.0,1.0,0.0,0.08336476415879268,1.0,0.0,1.0,0.0,0,23,0.6989317517485584,0.33825339960357553,2016
0.0,1,1.0,0.5690147794867038,0.0,0.43098522051329624,0.0,0.0,0.5690147794867038,0.0,0.5690147794867038,0.0,0.0,0.0,0.0,0.0,0.5690147794867038,0.0,0.0,1.0,0.0,1.0,0.0,0,13,-0.1852238841243063,-0.15751256559216661,2016
0.0,2,0.0,0.0,0.31886681832113883,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.31886681832113883,0.0,0.0,0.0,0.31886681832113883,1.0,0.0,1.0,0.0,0,56,0.24480603723936148,0.9454671030673872,2019
0.0,2,0.0,0.41780125340588614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41780125340588614,0.0,0.0,0.0,0.0,0.0,1.0,0.5821987465941139,0.0,1.0,0.0,0,1,-0.6267330354099155,-1.6307726680973371,2015
0.0,3,0.0,0.0,0.6288275765623724,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,-0.00018271140625532423,-1.2823209185125222,2015
0.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.39892583319976704,0.0,1.0,0.0,0.39892583319976704,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,10,1.0703471260659543,-0.05817001181220293,2015
0.0,0,0.0,0.0,1.0,0.2944141373561754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,15,-0.3770846445728528,-0.19241998320802553,2016
0.0,2,0.6884050184921369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31159498150786313,0.0,1.0,0.0,0.0,0.0,0.6884050184921369,0.0,1.0,1.0,0.0,1.0,0.0,0,1,-0.6180156325397035,-1.584058224126924,2015
0.0,1,0.0,0.37455288702012135,1.0,1.0,0.0,0.0,0.0,0.0,0.6254471129798786,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,37,1.1777581077681247,0.7460889754679749,2018
0.0,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.16686020169875282,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8331397983012472,1.0,0.0,1.0,0.0,0,12,0.8918400549152157,-0.03784559196090067,2015
1.0,1,1.0,0.43052933846220753,0.5694706615377925,0.0,0.0,0.0,1.0,0.0,0.43052933846220753,0.0,1.0,0.0,0.5694706615377925,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,49,0.06303628921953637,0.7425849276218166,2019
0.0,2,1.0,0.14259414408190874,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14259414408190874,0.0,0.8574058559180913,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1,66,1.1145618166579383,1.7429815501966415,2020
0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10990296481619166,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,3,-0.6659126995880693,-0.9904925201987941,2015
0.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6541225392621426,0.0,0.0,0,4,-1.4795866420480352,-1.105109433464258,2015
0.0,2,0.8455402527766762,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8455402527766762,0.15445974722332378,0.8455402527766762,0.0,0,35,0.06235324293316596,0.4997976989257413,2017
0.0,2,0.0,0.0,0.0,0.025447759905750877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9745522400942491,1.0,0.0,1.0,0.0,0,2,-0.6543466596038828,-1.161197212201862,2015
0.0,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,-0.14055455810433728,-1.353304119823326,2015
0.0,0,0.0,0.0,0.6369023174547432,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6369023174547432,0.0,0.36309768254525676,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,24,0.9846104849477922,0.4226886311955361,2016
0.0,2,0.6593958334187083,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,2,0.8768876406154857,-0.7670888833239252,2015
0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071711888847651,0.0,0.0,1.0,0.0,0.071711888847651,0.0,0,3,-0.13369374440150322,-0.8223998599546377,2015
0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.409628894895232,0.0,0.0,1.0,0,8,-0.6902652743956698,-0.5384386065261598,2015
0.6887825049366064,0,1.0,0.0,0.0,0.0,0.0,0.0,0.6887825049366064,0.0,1.0,0.0,0.6887825049366064,0.0,0.0,0.0,0.3112174950633936,0.0,0.0,1.0,0.0,1.0,0.0,0,40,-0.7661252119448984,0.22894441961102016,2018
0.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6771206397350094,1.0,0.0,1.0,0.0,0,1,0.4293656698692947,-1.174112333438847,2015
0.39422075054730965,2,0.6057792494526903,0.6057792494526903,0.39422075054730965,1.0,0.0,0.0,0.0,0.0,0.6057792494526903,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,62,1.057915978030989,1.469485062326634,2020
0.0,1,0.0,0.0,0.36459372819754,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,4,0.6436345289730381,-0.549495674185801,2015
1.21789255425499,0,0.0,0.0,0.0,0.0,0.7821074457450099,0.7821074457450099,0.0,0.7821074457450099,0.0,0.7821074457450099,0.2178925542549901,0.7821074457450099,0.2178925542549901,0.7821074457450099,0.0,0.7821074457450099,0.0,0.7821074457450099,0.2178925542549901,0.7821074457450099,0.0,0,45,-1.104876554478127,-0.020618649524828322,2018
0.0,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,30,1.1060766151681116,0.6471294489395487,2017
0.0,3,0.0,0.0,0.0,0.45400162119611487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.45400162119611487,0.45400162119611487,0.0,1.0,0.0,1,16,0.17613042465645865,0.01478077109190304,2016
0.0,1,0.31172576421976295,0.31172576421976295,0.688274235780237,1.0,0.0,0.0,0.31172576421976295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.688274235780237,0.0,1.0,0.0,0,13,0.3354455554996313,-0.05119472631310932,2016
0.0,1,0.0,0.0,0.8594470324216392,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,-0.011510384283632895,-0.860984847639701,2015
0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4855896996593978,0.5144103003406022,0.0,0.0,0.0,0,17,0.1005195797337831,0.03193841633507088,2016
0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9724632801305345,0.0,0.9724632801305345,0.0,1.0,0.0,1.0,0.027536719869465487,0.0,1.0,0.0,0,15,1.4448535525227388,0.18677987556590878,2016
0.0,1,0.0,0.0,1.0,0.50545511791045,0.0,0.0,0.49454488208955005,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50545511791045,0.0,1.0,0.0,0,22,-0.08707042700222291,0.1353475696052383,2016
0.0,0,0.03598259288229766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03598259288229766,0.0,0,6,-0.5940034076200527,-0.7462105121312732,2015
1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3842067129858002,0.0,1.0,0.0,1.0,0.0,0.3842067129858002,0.0,0.6157932870141998,1.0,0.3842067129858002,0.0,0.6157932870141998,0,38,-0.22255650479242942,0.45356462131116904,2018
0.0,2,0.0,0.0,0.03899601257491159,1.0,0.0,0.0,0.0,0.0,0.03899601257491159,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,30,0.6646968307156428,0.5447964465525947,2017
0.0,0,0.03095579091934353,0.03095579091934353,1.0,1.0,0.0,0.0,0.03095579091934353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,32,0.9394316349118719,0.6059656506551241,2017
0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6120132400531305,0,1,-0.8430328735471684,-1.7481902426375056,2015
0.0,2,0.0,0.16002493646319405,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.839975063536806,0.0,0,37,1.1851784354529802,0.7715265782295755,2018
0.9766479036718141,3,0.9766479036718141,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.023352096328185912,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,63,1.6845970246262825,1.749536563989046,2020
0.0,3,0.0,0.0,0.24378638604982317,0.24378638604982317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,-0.2807820693415242,-1.4106344328991471,2015
0.0,2,1.0,0.0,1.0,1.0,0.0,0.0,0.4585230088818907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5414769911181093,0.0,0.5414769911181093,1.0,0.0,1.0,0.0,0,51,0.5069966905974724,0.9233357978398073,2019
0.0,0,0.0,0.0,0.0,0.2892447719726545,0.0,0.0,1.0,0.0,1.0,0.0,0.2892447719726545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,38,-0.16660353349576879,0.48122033599338837,2018
1.9000831830164806,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.09991681698351929,0.0,1.0,0.0,0.9000831830164807,0.0,1.0,0.0,1.0,1.0,0.9000831830164807,0.09991681698351929,0.0,0,67,1.8030377914301592,1.8913298791344824,2020
0.0,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8838610397994744,1.0,0.0,0.11613896020052561,0.0,0,4,0.8004903380461871,-0.5291812702335007,2015
0.04408117104468079,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9559188289553192,0.0,0.04408117104468079,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,5,-0.508308811425841,-0.683909775807263,2015
0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6860332826226472,0.0,0.6860332826226472,1.0,0.0,1.0,0.0,0,2,-0.6804555533772468,-1.145312362473586,2015
0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8884036723086812,0.0,0,1,-0.5568583951945336,-1.5278925523928726,2015
0.39705712352053846,1,1.0,0.0,0.6029428764794615,0.6029428764794615,0.0,0.0,0.0,0.0,0.39705712352053846,0.0,1.0,0.0,0.39705712352053846,0.0,1.0,0.0,1.0,1.0,0.0,0.6029428764794615,0.0,1,46,0.5945237589065776,0.8255801212529466,2018
0.0,0,0.8267073597414875,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.17329264025851254,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8267073597414875,1.0,0.0,1.0,0.0,1,24,0.7271373745728518,0.4097349894445816,2016
0.0,2,0.9840131632104643,0.9840131632104643,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9840131632104643,0.0,1.0,0.0,0.01598683678953572,0.0,0.0,1.0,0.0,0,17,0.7191233975875263,0.18550560158094026,2016
0.0,2,0.0,0.0,1.0,1.0,0.0,0.0,0.7115945621812543,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7115945621812543,1.0,0.0,1.0,0.0,1,26,0.7006553965702327,0.4474090686073818,2017
